	RAW_shC_LPS_5hr_S2_L008_R1_001	RAW_sh2_GIV_LPS_5hr_S6_L008_R1_001	RAW_sh1_GIV_LPS_5hr_S4_L008_R1_001
ENSMUSG00000105378.1	0	1.931927	0
ENSMUSG00000105379.1	0	0	0
ENSMUSG00000105380.1	0	0	0
ENSMUSG00000105381.1	0	0	0
ENSMUSG00000105382.1	0.9363308	2.888026	1.109407
ENSMUSG00000105384.1	0	0	0
ENSMUSG00000105385.1	0	0	0
ENSMUSG00000105386.1	0	0	0
ENSMUSG00000105387.1	0.9363682	2.884604	6.66407
ENSMUSG00000105388.1	2584.43	2370.475	2606.636
ENSMUSG00000105389.1	5.615769	3.849527	2.220366
ENSMUSG00000105390.1	0	0	0
ENSMUSG00000105391.1	0	0	0
ENSMUSG00000105392.1	0	0	0
ENSMUSG00000105393.1	0	0	0
ENSMUSG00000105394.1	0	0	0
ENSMUSG00000105395.1	8.381934	0	7.781002
ENSMUSG00000105396.1	0	0	0
ENSMUSG00000105397.1	1.860775	0	2.225385
ENSMUSG00000105399.1	0	0	0
ENSMUSG00000105400.1	0	0	1.111572
ENSMUSG00000105401.1	0	0.9659637	0
ENSMUSG00000105402.4	0	0	0
ENSMUSG00000105403.1	0	0	0
ENSMUSG00000105404.1	0	0	0
ENSMUSG00000105405.1	0	0	0
ENSMUSG00000105406.1	0.9322307	0	3.331479
ENSMUSG00000105407.1	0	0	0
ENSMUSG00000105408.1	16.818	9.609868	12.25106
ENSMUSG00000105409.1	0	0	0
ENSMUSG00000105410.1	0	0	0
ENSMUSG00000105411.1	0	0	0
ENSMUSG00000105412.1	0.9363311	0	1.10563
ENSMUSG00000105413.1	0	0	0
ENSMUSG00000105415.1	0	1.931927	0
ENSMUSG00000105416.1	522.1312	448.1759	506.7069
ENSMUSG00000105418.1	0	0	0
ENSMUSG00000105419.1	38.32209	27.89613	27.80537
ENSMUSG00000105420.1	0	0	0
ENSMUSG00000105421.1	0	0	0
ENSMUSG00000105422.1	0	0	0
ENSMUSG00000105423.4	0	0.9659637	0
ENSMUSG00000105424.1	0	0	0
ENSMUSG00000105425.1	0	0	0
ENSMUSG00000105426.1	0	0	0
ENSMUSG00000105427.1	0	0	0
ENSMUSG00000105428.1	0	0	0
ENSMUSG00000105429.1	1.877718	10.58406	9.962823
ENSMUSG00000105430.1	0	0	0
ENSMUSG00000105431.1	0	0	0
ENSMUSG00000105432.1	0	0	0
ENSMUSG00000105434.1	2.809642	5.775054	3.328026
ENSMUSG00000105435.1	0	0	0
ENSMUSG00000105436.1	0	0	0
ENSMUSG00000105437.1	0	0.9659637	0
ENSMUSG00000105438.1	0	0	0
ENSMUSG00000105439.1	0	0	0
ENSMUSG00000105440.1	0	3.859508	1.112823
ENSMUSG00000105441.1	1.875338	8.65361	5.545817
ENSMUSG00000105442.1	0.931326	0	0
ENSMUSG00000105443.1	0	0	0
ENSMUSG00000105444.1	0	0	0
ENSMUSG00000105445.1	0	0	0
ENSMUSG00000105446.1	0	0	0
ENSMUSG00000105447.1	0.8860425	1.015332	0
ENSMUSG00000105448.1	0.931326	6.761746	2.223143
ENSMUSG00000105449.1	21.49319	14.44069	15.56175
ENSMUSG00000105450.1	0	0	0
ENSMUSG00000105451.1	0	0	0
ENSMUSG00000105452.1	0.931326	0	0
ENSMUSG00000105453.1	3.73571	3.841644	4.459536
ENSMUSG00000105454.1	180.4764	166.4597	138.9261
ENSMUSG00000105456.1	0	0	0
ENSMUSG00000105457.1	2.7928	2.880975	3.35571
ENSMUSG00000105458.1	0	0	0
ENSMUSG00000105459.1	0	0	0
ENSMUSG00000105460.1	0.931326	0	0
ENSMUSG00000105461.1	61.04387	56.82636	55.27687
ENSMUSG00000105462.1	0	0	0
ENSMUSG00000105463.1	0	0	0
ENSMUSG00000105464.1	0	0	0
ENSMUSG00000105465.1	0	1.931927	0
ENSMUSG00000105466.1	6.542762	15.4108	19.99421
ENSMUSG00000105467.1	0	0	0
ENSMUSG00000105468.1	0	0	0
ENSMUSG00000105469.1	0	0	0
ENSMUSG00000105470.1	0	0	0
ENSMUSG00000105471.1	19.62769	14.43812	8.892433
ENSMUSG00000105472.1	0	0	0
ENSMUSG00000105473.1	0	0	0
ENSMUSG00000105474.1	0	0	0
ENSMUSG00000105475.1	0	0	0
ENSMUSG00000105476.1	53.28576	54.87266	52.22523
ENSMUSG00000105477.1	0	0	0
ENSMUSG00000105478.1	2.803705	2.884933	4.450763
ENSMUSG00000105479.1	0	0	0
ENSMUSG00000105480.1	0	0	0
ENSMUSG00000105481.1	0	0	0
ENSMUSG00000105482.1	0	0	0
ENSMUSG00000105483.1	0	0	0
ENSMUSG00000105484.1	0	0	0
ENSMUSG00000105485.1	0	0	0
ENSMUSG00000105486.1	0	0	0
ENSMUSG00000105487.1	0	0	0
ENSMUSG00000105488.1	0	0	0
ENSMUSG00000105489.1	0	0	0
ENSMUSG00000105490.1	0	0	0
ENSMUSG00000105491.1	0	0	0
ENSMUSG00000105492.1	0	0	0
ENSMUSG00000105493.1	0	0	0
ENSMUSG00000105494.1	3.725304	6.761746	0
ENSMUSG00000105495.1	0	0	0
ENSMUSG00000105496.1	0	0	0
ENSMUSG00000105497.1	0	0	0
ENSMUSG00000105498.1	0	0	0
ENSMUSG00000105499.1	0	0	0
ENSMUSG00000105500.1	0	0	0
ENSMUSG00000105501.1	250.8339	194.0905	189.036
ENSMUSG00000105502.1	0	0	0
ENSMUSG00000105503.1	0	0	0
ENSMUSG00000105504.4	18627.28	14427.02	16981.37
ENSMUSG00000105505.1	0	0	0
ENSMUSG00000105506.1	0	0	0
ENSMUSG00000105507.1	0	0	0
ENSMUSG00000105508.1	0	0	0
ENSMUSG00000105509.1	109.8967	134.2473	115.5318
ENSMUSG00000105510.1	6.554206	9.632699	8.869925
ENSMUSG00000105511.1	0	0	0
ENSMUSG00000105512.1	1.793192	1.038322	2.148331
ENSMUSG00000105513.1	0	0	0
ENSMUSG00000105514.1	9.342295	4.798053	7.808173
ENSMUSG00000105515.1	0	0	0
ENSMUSG00000105516.4	8.433118	12.50278	3.328988
ENSMUSG00000105517.1	1.872125	4.810812	2.220634
ENSMUSG00000105518.1	8655.88	7204.05	9449.234
ENSMUSG00000105519.1	0	0	0
ENSMUSG00000105520.1	0	0	0
ENSMUSG00000105521.1	0	0	0
ENSMUSG00000105522.1	0	1.931927	3.334715
ENSMUSG00000105523.1	0	0	0
ENSMUSG00000105524.1	0	0	0
ENSMUSG00000105525.1	0	0	0
ENSMUSG00000105526.1	0	0	0
ENSMUSG00000105527.1	0	0	0
ENSMUSG00000105528.1	0	0	0
ENSMUSG00000105529.1	0	0	2.223143
ENSMUSG00000105530.1	0	0	0
ENSMUSG00000105531.1	0	0	0
ENSMUSG00000105532.1	0	0	0
ENSMUSG00000105533.1	0	0	0
ENSMUSG00000105534.1	4.665419	8.660592	11.13715
ENSMUSG00000105535.1	1.862652	0	0
ENSMUSG00000105536.1	0.934447	0.9598963	1.114862
ENSMUSG00000105537.1	0	2.897891	0
ENSMUSG00000105538.1	0	0	0
ENSMUSG00000105539.1	0	0	0
ENSMUSG00000105540.1	0	0.9659637	0
ENSMUSG00000105541.1	10.30949	5.772278	13.30885
ENSMUSG00000105542.1	0	0	0
ENSMUSG00000105543.1	0	0	0
ENSMUSG00000105544.1	0	0	0
ENSMUSG00000105545.1	0	0	0
ENSMUSG00000105546.1	0	0	0
ENSMUSG00000105547.1	0	0	0
ENSMUSG00000105548.1	0	0	0
ENSMUSG00000105549.1	57.00501	30.81597	63.33821
ENSMUSG00000105550.1	0	0	0
ENSMUSG00000105551.1	0	0	0
ENSMUSG00000105552.1	25.17429	22.43621	20.3323
ENSMUSG00000105553.1	229.9901	208.8837	176.6763
ENSMUSG00000105554.1	2.793744	0	3.334994
ENSMUSG00000105555.1	0	0	0
ENSMUSG00000105556.1	26.20063	20.2001	19.99791
ENSMUSG00000105557.1	0	0	0
ENSMUSG00000105558.1	20.5429	24.94683	17.85825
ENSMUSG00000105559.1	0	0	0
ENSMUSG00000105560.1	0.9335309	0	4.435785
ENSMUSG00000105561.1	2.802613	2.888962	0
ENSMUSG00000105562.1	0	0	0
ENSMUSG00000105563.1	0	0	1.111572
ENSMUSG00000105564.1	0	0	0
ENSMUSG00000105565.1	7.122444	6.333794	8.512129
ENSMUSG00000105566.1	0	0	0
ENSMUSG00000105567.1	0	0	0
ENSMUSG00000105568.1	0	0	0
ENSMUSG00000105569.1	0	0	0
ENSMUSG00000105570.1	0	0	0
ENSMUSG00000105571.1	0	0	0
ENSMUSG00000105572.1	25.9717	40.5277	37.98691
ENSMUSG00000105573.2	0	0	0
ENSMUSG00000105574.1	0	0	0
ENSMUSG00000105575.1	0	0	0
ENSMUSG00000105576.1	0	0	0
ENSMUSG00000105577.1	0	0	0
ENSMUSG00000105578.1	25.26443	35.63141	28.85335
ENSMUSG00000105579.2	0	0	0
ENSMUSG00000105580.1	0	0	0
ENSMUSG00000105581.1	0	0	0
ENSMUSG00000105582.1	0	0	0
ENSMUSG00000105583.1	0	0	0
ENSMUSG00000105584.1	0	0	0
ENSMUSG00000105585.1	0	0	0
ENSMUSG00000105586.1	11.20055	9.612961	3.343536
ENSMUSG00000105588.1	0	0	0
ENSMUSG00000105589.4	0	0	0
ENSMUSG00000105590.1	0	0	1.111572
ENSMUSG00000105591.1	0	0	0
ENSMUSG00000105592.1	0	0	0
ENSMUSG00000105593.4	0	0	1.111572
ENSMUSG00000105594.1	0	0	0
ENSMUSG00000105595.1	0	0	0
ENSMUSG00000105596.1	0	0	0
ENSMUSG00000105597.1	3.73727	0.9607333	2.22809
ENSMUSG00000105598.1	0	0	0
ENSMUSG00000105599.1	0	0	0
ENSMUSG00000105600.1	0	0.9615668	2.233309
ENSMUSG00000105601.1	0	4.825264	5.563105
ENSMUSG00000105602.1	1.870269	0	3.321134
ENSMUSG00000105603.1	0	0	0
ENSMUSG00000105604.1	0	0.9659637	0
ENSMUSG00000105605.1	0	0	0
ENSMUSG00000105606.1	0	0	0
ENSMUSG00000105607.1	15.90247	10.58703	8.885724
ENSMUSG00000105608.1	0	0	0
ENSMUSG00000105609.1	0	0	0
ENSMUSG00000105611.1	0	0	0
ENSMUSG00000105612.1	0	0	0
ENSMUSG00000105613.1	9.372095	5.771816	12.20098
ENSMUSG00000105614.1	0	0	0
ENSMUSG00000105615.1	0	0	0
ENSMUSG00000105616.1	0	0	0
ENSMUSG00000105617.4	24.44397	20.51295	47.26196
ENSMUSG00000105618.1	0	0	0
ENSMUSG00000105619.1	0	0	0
ENSMUSG00000105620.1	0	0	0
ENSMUSG00000105621.1	0	0	0
ENSMUSG00000105622.1	0	0.9659637	0
ENSMUSG00000105624.1	0.9365182	4.803041	0
ENSMUSG00000105625.1	0	0	0
ENSMUSG00000105626.1	0	0	0
ENSMUSG00000105627.1	0	0	0
ENSMUSG00000105628.1	1.872055	4.805559	0
ENSMUSG00000105630.1	0	0	0
ENSMUSG00000105632.1	5.610827	8.655256	2.223909
ENSMUSG00000105633.1	0.931326	0	0
ENSMUSG00000105634.1	0	0	0
ENSMUSG00000105635.1	0	0	0
ENSMUSG00000105636.1	0.937437	3.849319	2.216991
ENSMUSG00000105637.1	0	0.9631861	1.114777
ENSMUSG00000105638.1	0	0	0
ENSMUSG00000105639.1	0	0	0
ENSMUSG00000105640.1	0	0	0
ENSMUSG00000105641.1	0	0	1.111572
ENSMUSG00000105642.1	6.543782	5.762778	3.341256
ENSMUSG00000105643.1	12.17923	11.5583	12.18999
ENSMUSG00000105644.1	0	0	0
ENSMUSG00000105645.1	1.875153	0	2.208322
ENSMUSG00000105646.1	0	0	0
ENSMUSG00000105647.1	0	0.9659637	0
ENSMUSG00000105648.1	0	0	0
ENSMUSG00000105649.1	0	0	0
ENSMUSG00000105650.1	0	0	0
ENSMUSG00000105651.1	0	0	0
ENSMUSG00000105652.1	1.873421	2.886841	1.109412
ENSMUSG00000105653.1	4.672493	1.924597	1.112017
ENSMUSG00000105654.1	0	0	0
ENSMUSG00000105655.1	57.87245	64.5265	44.49554
ENSMUSG00000105656.1	3.725304	0	0
ENSMUSG00000105657.1	10.22411	7.712529	7.811932
ENSMUSG00000105658.1	0	0	0
ENSMUSG00000105659.1	2.79815	2.893571	0
ENSMUSG00000105660.1	9.325783	2.881369	2.232889
ENSMUSG00000105661.1	0	0	0
ENSMUSG00000105662.4	0	0	0
ENSMUSG00000105663.1	5.613006	3.850162	2.221093
ENSMUSG00000105664.1	0	0	0
ENSMUSG00000105665.1	0	0	0
ENSMUSG00000105666.1	0	0	0
ENSMUSG00000105667.1	0	0	0
ENSMUSG00000105668.1	0	0	0
ENSMUSG00000105669.1	0	0	0
ENSMUSG00000105670.1	0	0	0
ENSMUSG00000105671.1	0	0	0
ENSMUSG00000105672.1	0	0	0
ENSMUSG00000105673.1	0	0	0
ENSMUSG00000105674.1	0	0	1.111572
ENSMUSG00000105675.1	0	0	0
ENSMUSG00000105676.1	0	0	0
ENSMUSG00000105677.1	81.37495	77.04731	56.61496
ENSMUSG00000105678.1	0	0	1.111572
ENSMUSG00000105679.1	7.492745	5.770389	3.330554
ENSMUSG00000105680.1	0	0	0
ENSMUSG00000105681.1	0	0	0
ENSMUSG00000105682.1	0	0	0
ENSMUSG00000105683.1	0	0	0
ENSMUSG00000105684.1	0	0	0
ENSMUSG00000105685.1	0	0	0
ENSMUSG00000105686.1	0	0	0
ENSMUSG00000105687.1	0	0	0
ENSMUSG00000105688.1	0	0	0
ENSMUSG00000105689.1	0	0	0
ENSMUSG00000105690.1	0	0	0
ENSMUSG00000105691.1	0	0	0
ENSMUSG00000105692.1	380.9266	352.8156	322.3067
ENSMUSG00000105693.1	0	0	0
ENSMUSG00000105694.1	0	0	0
ENSMUSG00000105695.1	0	0	0
ENSMUSG00000105696.1	0	0	0
ENSMUSG00000105697.1	0	0	0
ENSMUSG00000105698.1	3.76973	2.38645	0
ENSMUSG00000105699.1	3.735802	0.964407	1.110237
ENSMUSG00000105700.1	0	0	0
ENSMUSG00000105701.1	5.625989	6.736566	3.324552
ENSMUSG00000105702.1	0	0	0
ENSMUSG00000105703.2	21228.6	31929.22	30692.73
ENSMUSG00000105704.1	0	0	0
ENSMUSG00000105705.1	0	0	0
ENSMUSG00000105706.1	0	0	0
ENSMUSG00000105707.1	0	0	0
ENSMUSG00000105708.1	2.776968	0.6479203	0
ENSMUSG00000105709.1	0	0	0
ENSMUSG00000105710.1	2.812282	4.809343	3.327116
ENSMUSG00000105711.1	0	1.931927	0
ENSMUSG00000105712.1	0	0	0
ENSMUSG00000105713.1	0	0	0
ENSMUSG00000105714.1	0	0	0
ENSMUSG00000105715.1	0	0	0
ENSMUSG00000105716.1	0	0	0
ENSMUSG00000105717.1	2.81022	24.04599	18.86806
ENSMUSG00000105718.1	0	0	0
ENSMUSG00000105719.1	1.870821	5.774694	2.221519
ENSMUSG00000105720.1	7.476126	0	1.107778
ENSMUSG00000105721.1	0	0	0
ENSMUSG00000105722.1	0	0	0
ENSMUSG00000105723.1	0	0	0
ENSMUSG00000105724.1	0	0	0
ENSMUSG00000105725.1	0	0	0
ENSMUSG00000105726.1	0	0	0
ENSMUSG00000105727.1	0	0	0
ENSMUSG00000105728.1	0	2.897891	0
ENSMUSG00000105729.1	0	0	0
ENSMUSG00000105730.1	0	0	0
ENSMUSG00000105731.1	3.744713	5.769936	7.775347
ENSMUSG00000105732.1	0	0	0
ENSMUSG00000105733.1	0	0	0
ENSMUSG00000105734.1	0	0	0
ENSMUSG00000105735.1	0	0	0
ENSMUSG00000105736.1	0	0	0
ENSMUSG00000105737.1	0	0	0
ENSMUSG00000105738.1	0	0	0
ENSMUSG00000105739.1	1.865413	0	1.109926
ENSMUSG00000105740.1	2.801907	2.885138	3.339977
ENSMUSG00000105741.1	16.80853	17.30554	20.04945
ENSMUSG00000105742.1	19.66302	13.45261	15.56033
ENSMUSG00000105743.1	0	0	0
ENSMUSG00000105744.1	0	0	0
ENSMUSG00000105745.1	0	5.795782	0
ENSMUSG00000105746.1	0	0	0
ENSMUSG00000105747.1	0	0	0
ENSMUSG00000105748.1	8.432986	7.692132	4.43981
ENSMUSG00000105749.1	0	0	0
ENSMUSG00000105750.1	0	0	0
ENSMUSG00000105751.1	0	0	0
ENSMUSG00000105752.1	0	0	0
ENSMUSG00000105753.1	6.555997	2.884256	2.221144
ENSMUSG00000105754.1	0	0	0
ENSMUSG00000105755.1	0	0	1.111572
ENSMUSG00000105756.1	0	0	0
ENSMUSG00000105757.1	0	0	0
ENSMUSG00000105758.1	0	0	0
ENSMUSG00000105759.1	0	0	0
ENSMUSG00000105760.1	0	0	0
ENSMUSG00000105761.1	0	0	0
ENSMUSG00000105762.1	0	0.9620263	2.232242
ENSMUSG00000105763.1	0	0	0
ENSMUSG00000105764.1	0	0	0
ENSMUSG00000105765.1	0	0	0
ENSMUSG00000105766.1	0	0	0
ENSMUSG00000105767.1	0	0	0
ENSMUSG00000105768.1	0	0	0
ENSMUSG00000105769.1	224.4496	220.2397	200.0829
ENSMUSG00000105770.1	0	0	1.111572
ENSMUSG00000105771.1	0	0	0
ENSMUSG00000105772.1	0	0	0
ENSMUSG00000105773.1	0	0	0
ENSMUSG00000105774.1	0	0	0
ENSMUSG00000105775.1	0	4.800813	3.354863
ENSMUSG00000105776.1	1.862652	0	0
ENSMUSG00000105777.1	0	0	0
ENSMUSG00000105778.1	0	0	0
ENSMUSG00000105779.1	0	0	0
ENSMUSG00000105780.1	0	0	0
ENSMUSG00000105781.1	0	0	0
ENSMUSG00000105782.1	0	0	0
ENSMUSG00000105784.1	0	0	0
ENSMUSG00000105785.1	0	0	0
ENSMUSG00000105786.1	0	0	0
ENSMUSG00000105787.1	0	0	0
ENSMUSG00000105788.1	0	0	0
ENSMUSG00000105789.1	0.9396077	0.9628054	2.210777
ENSMUSG00000105790.1	0	0	0
ENSMUSG00000105791.1	0	0	0
ENSMUSG00000105792.1	0	0	0
ENSMUSG00000105793.1	0	0	0
ENSMUSG00000105794.1	0	0	0
ENSMUSG00000105795.1	0	0	0
ENSMUSG00000105796.1	0	0	0
ENSMUSG00000105797.1	57.68628	58.84638	47.1215
ENSMUSG00000105798.1	0	0	0
ENSMUSG00000105799.1	0	0	0
ENSMUSG00000105800.1	0	0	0
ENSMUSG00000105801.1	0	0.9659637	0
ENSMUSG00000105802.1	6.548904	4.805987	2.224062
ENSMUSG00000105803.1	0	0	0
ENSMUSG00000105804.1	4.679401	4.810095	6.66419
ENSMUSG00000105805.1	0	3.863855	0
ENSMUSG00000105806.1	0	0	0
ENSMUSG00000105807.1	0	0	0
ENSMUSG00000105808.1	0	0	0
ENSMUSG00000105809.1	0	0	0
ENSMUSG00000105810.1	0	0.9659637	0
ENSMUSG00000105811.1	0	0	0
ENSMUSG00000105813.1	0	0	0
ENSMUSG00000105814.1	219.7929	230.8653	213.4218
ENSMUSG00000105815.1	0.9343473	0.9628401	0
ENSMUSG00000105816.4	0	0	0
ENSMUSG00000105817.1	0	0	0
ENSMUSG00000105818.1	0	0	0
ENSMUSG00000105819.1	0	0	0
ENSMUSG00000105820.1	0	0	0
ENSMUSG00000105821.1	0	0	0
ENSMUSG00000105822.1	0	0	0
ENSMUSG00000105823.1	0	0	0
ENSMUSG00000105824.1	4.671003	0.9622891	5.561914
ENSMUSG00000105825.1	0	0	0
ENSMUSG00000105826.1	3.732796	0	3.328022
ENSMUSG00000105827.1	4.671404	8.626125	3.350199
ENSMUSG00000105828.1	0	0	0
ENSMUSG00000105829.1	0	0	0
ENSMUSG00000105830.1	0	0	0
ENSMUSG00000105831.1	0	0	0
ENSMUSG00000105832.1	8.375437	4.813871	5.580596
ENSMUSG00000105833.1	0	0	0
ENSMUSG00000105834.1	0.935532	1.923242	0
ENSMUSG00000105835.1	0	0	0
ENSMUSG00000105836.1	0	0	0
ENSMUSG00000105837.4	2.793978	0	0
ENSMUSG00000105838.1	0	0	0
ENSMUSG00000105839.1	0	0	0
ENSMUSG00000105840.1	0	0	0
ENSMUSG00000105841.1	0	0	0
ENSMUSG00000105842.1	1.869702	5.769828	4.449446
ENSMUSG00000105843.1	0	0	0
ENSMUSG00000105844.1	0	0	0
ENSMUSG00000105845.1	0	0	0
ENSMUSG00000105846.1	0	1.923862	1.116231
ENSMUSG00000105847.1	0	0	0
ENSMUSG00000105848.1	0	0	2.223143
ENSMUSG00000105849.1	0	0	0
ENSMUSG00000105850.1	0	0	0
ENSMUSG00000105851.1	7.457461	6.785337	6.640134
ENSMUSG00000105852.4	64.17882	58.45341	37.45864
ENSMUSG00000105853.1	0	0	0
ENSMUSG00000105854.1	7.493554	4.804666	3.332961
ENSMUSG00000105855.1	17.79206	9.62174	8.878993
ENSMUSG00000105856.1	0	0	0
ENSMUSG00000105857.1	0	0	0
ENSMUSG00000105858.1	2.795985	0	1.110774
ENSMUSG00000105859.1	0	0	0
ENSMUSG00000105860.1	0	0	0
ENSMUSG00000105861.1	0	0	0
ENSMUSG00000105862.1	0	0	0
ENSMUSG00000105863.1	0	0	0
ENSMUSG00000105864.1	0	1.92926	1.113109
ENSMUSG00000105865.2	1.862652	14.48946	7.781002
ENSMUSG00000105866.1	0	0	0
ENSMUSG00000105867.2	1.715897	4.490872	5.190846
ENSMUSG00000105868.1	15.91037	15.39692	29.97909
ENSMUSG00000105869.1	0	0	0
ENSMUSG00000105870.1	3.725304	2.897891	0
ENSMUSG00000105871.1	88.84641	111.495	47.83599
ENSMUSG00000105872.1	0	0	0
ENSMUSG00000105873.1	0	0	0
ENSMUSG00000105874.1	0	0	0
ENSMUSG00000105875.1	0	1.931927	0
ENSMUSG00000105876.1	0	0	0
ENSMUSG00000105877.1	0	0	0
ENSMUSG00000105878.1	0	0	0
ENSMUSG00000105879.1	0	0	2.223143
ENSMUSG00000105880.1	0	0	0
ENSMUSG00000105881.1	20.53922	4.812232	4.451662
ENSMUSG00000105882.1	0	0	0
ENSMUSG00000105883.1	0	0	0
ENSMUSG00000105884.1	0	0	1.111572
ENSMUSG00000105885.1	0	0	0
ENSMUSG00000105886.1	0	0	0
ENSMUSG00000105887.1	0	0	0
ENSMUSG00000105888.1	0	0	0
ENSMUSG00000105889.1	0	0	0
ENSMUSG00000105890.1	0	0	0
ENSMUSG00000105891.4	0	0	0
ENSMUSG00000105892.1	0	0	0
ENSMUSG00000105893.1	0	0.9659637	0
ENSMUSG00000105894.1	0	0	0
ENSMUSG00000105895.1	17.80975	15.38826	6.655453
ENSMUSG00000105896.1	0	1.931738	2.223361
ENSMUSG00000105897.2	0	0	0
ENSMUSG00000105898.1	0	0	0
ENSMUSG00000105899.1	0	0	0
ENSMUSG00000105900.1	0	0	2.223143
ENSMUSG00000105901.1	0.931326	0	0
ENSMUSG00000105902.1	0	0	0
ENSMUSG00000105903.1	0	0	0
ENSMUSG00000105904.1	0	0	0
ENSMUSG00000105905.1	1.876027	1.926008	1.107038
ENSMUSG00000105906.1	0	0	0
ENSMUSG00000105907.1	0	0	0
ENSMUSG00000105908.1	0	0	0
ENSMUSG00000105909.1	0	0	0
ENSMUSG00000105910.1	0	0	0
ENSMUSG00000105911.1	0	0	0
ENSMUSG00000105912.1	0	0	0
ENSMUSG00000105913.1	0	0	0
ENSMUSG00000105914.1	0	0	0
ENSMUSG00000105915.1	0	0	0
ENSMUSG00000105916.1	0	0	0
ENSMUSG00000105917.1	0	0	0
ENSMUSG00000105918.1	0	0	0
ENSMUSG00000105919.1	0	0	0
ENSMUSG00000105920.1	0	0	0
ENSMUSG00000105921.1	0	0	0
ENSMUSG00000105922.1	0	0	0
ENSMUSG00000105923.4	0	0	0
ENSMUSG00000105925.1	0	0	0
ENSMUSG00000105926.1	0.9358427	0.9613016	0
ENSMUSG00000105927.1	0	0	0
ENSMUSG00000105928.1	0	0	0
ENSMUSG00000105929.1	2.80797	8.654502	5.555194
ENSMUSG00000105930.1	0	0	0
ENSMUSG00000105931.1	9.339931	20.20573	22.25518
ENSMUSG00000105932.1	1.862652	0.9659637	0
ENSMUSG00000105933.1	0	0	0
ENSMUSG00000105934.1	0	0	0
ENSMUSG00000105935.1	0	0	0
ENSMUSG00000105936.1	0	0	1.111572
ENSMUSG00000105937.1	0	0	0
ENSMUSG00000105938.1	0	0	0
ENSMUSG00000105939.1	0	0	0
ENSMUSG00000105940.1	232.8269	160.4733	280.4751
ENSMUSG00000105941.1	0	3.033413	1.061911
ENSMUSG00000105942.1	0	0	0
ENSMUSG00000105943.1	0	0	0
ENSMUSG00000105944.1	3.730704	0	4.439851
ENSMUSG00000105945.1	0	0	0
ENSMUSG00000105946.1	1.862652	0	0
ENSMUSG00000105947.1	2.803019	2.888544	0
ENSMUSG00000105948.1	1.862652	0	0
ENSMUSG00000105949.1	0	0	0
ENSMUSG00000105950.1	32.68797	38.4798	44.52124
ENSMUSG00000105951.1	0	0	0
ENSMUSG00000105952.1	0	0	0
ENSMUSG00000105953.1	0	0	0
ENSMUSG00000105954.1	1181.247	1060.466	1003.109
ENSMUSG00000105955.1	0	0	0
ENSMUSG00000105957.1	14.97574	13.46702	5.55339
ENSMUSG00000105958.1	0	0	0
ENSMUSG00000105959.1	0	0	0
ENSMUSG00000105960.1	0	0	0
ENSMUSG00000105961.1	0	0.9659637	0
ENSMUSG00000105962.1	0	3.858824	2.226042
ENSMUSG00000105963.1	0	0	0
ENSMUSG00000105964.1	0	0	0
ENSMUSG00000105965.1	0	0	0
ENSMUSG00000105966.1	0	0	0
ENSMUSG00000105967.1	0	0	0
ENSMUSG00000105968.1	0	0	0
ENSMUSG00000105969.1	0	0	0
ENSMUSG00000105970.1	1.871102	4.813912	1.110208
ENSMUSG00000105971.1	0	0	0
ENSMUSG00000105972.1	0	0	0
ENSMUSG00000105973.1	0	0	0
ENSMUSG00000105974.1	49.44937	53.90636	56.78496
ENSMUSG00000105975.4	0	0	2.223143
ENSMUSG00000105976.1	7.478976	1.922316	6.677351
ENSMUSG00000105977.1	0	0	0
ENSMUSG00000105978.1	0	0	0
ENSMUSG00000105979.1	0	0	0
ENSMUSG00000105980.1	0	0	0
ENSMUSG00000105981.1	3.731163	0	2.219652
ENSMUSG00000105982.1	0	0	0
ENSMUSG00000105983.1	0	0	0
ENSMUSG00000105984.1	0	0	0
ENSMUSG00000105985.1	0	0	0
ENSMUSG00000105986.1	7.499049	0.9628446	1.107969
ENSMUSG00000105987.4	227.1553	361.2076	290.2369
ENSMUSG00000105988.1	0	0	0
ENSMUSG00000105989.1	0	0	0
ENSMUSG00000105990.1	125.2473	108.7656	100.0382
ENSMUSG00000105991.1	0	0	0
ENSMUSG00000105992.1	0	2.897891	0
ENSMUSG00000105993.1	0	0	0
ENSMUSG00000105994.1	0	0	0
ENSMUSG00000105995.1	0	0	0
ENSMUSG00000105996.1	0	0	0
ENSMUSG00000105997.1	0	0	0
ENSMUSG00000105998.1	0	0	0
ENSMUSG00000105999.1	0	0	0
ENSMUSG00000106000.1	0	0	0
ENSMUSG00000106001.1	4.674776	2.885127	2.224311
ENSMUSG00000106002.1	0	0	0
ENSMUSG00000106003.1	0	0	0
ENSMUSG00000106004.4	0	0	0
ENSMUSG00000106005.1	0	0	0
ENSMUSG00000106006.1	0	0	0
ENSMUSG00000106007.1	0	0	0
ENSMUSG00000106008.1	0	0	0
ENSMUSG00000106009.1	0	0	0
ENSMUSG00000106010.1	0	0	0
ENSMUSG00000106011.1	0	0	0
ENSMUSG00000106012.1	0	0	0
ENSMUSG00000106013.4	0	0	0
ENSMUSG00000106014.1	0	0	0
ENSMUSG00000106015.1	0	0	0
ENSMUSG00000106016.1	0	0	0
ENSMUSG00000106017.1	0	0	0
ENSMUSG00000106018.1	0	0	0
ENSMUSG00000106019.1	4.622013	1.967377	3.299154
